pitch_range,avg_pitch,std_pitch,note_density,polyphony_level,vel_mean,vel_var,articulaftion,tempo,highest_note,lowest_note,chromaticism,pc_0,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,filename,label
48,79.18010752688173,13.448521203800926,18.68919844713405,1.9899497487437185,47.58064516129032,113.57682969129381,0.10564516129032261,181.3285133303209,97,49,2.49199599078087,0.021505376344086023,0.44623655913978494,0.005376344086021506,0.07258064516129033,0.008064516129032258,0.0456989247311828,0.1827956989247312,0.002688172043010753,0.024193548387096774,0.008064516129032258,0.11559139784946236,0.06720430107526881,liz_rhap02_chunk17.mid,Romantic
67,65.32846715328468,12.864884298560343,6.860915092192124,3.6030150753768844,38.01459854014598,65.8246044008738,0.5203384207033842,177.30020147750193,102,35,2.843816324952957,0.0,0.0948905109489051,0.10218978102189781,0.021897810218978103,0.12408759124087591,0.0,0.18248175182481752,0.0,0.12408759124087591,0.2116788321167883,0.0,0.1386861313868613,liz_donjuan_chunk15.mid,Romantic
61,67.47887323943662,15.66876246039456,14.224245873648265,3.628140703517588,61.397887323943664,168.38041807181116,0.2575304097311139,196.3334486336908,92,31,2.8015271532832084,0.045774647887323945,0.11971830985915492,0.0,0.15845070422535212,0.15140845070422534,0.0,0.04929577464788732,0.06690140845070422,0.3204225352112676,0.04225352112676056,0.045774647887323945,0.0,liz_rhap12_chunk14.mid,Romantic
48,83.99184782608695,9.980820676084079,18.429319371727747,1.7085427135678393,45.70652173913044,70.56060964083176,0.09218749999999998,179.39469970205417,103,55,3.314461699826325,0.09239130434782608,0.125,0.1331521739130435,0.010869565217391304,0.13858695652173914,0.04076086956521739,0.08423913043478261,0.08695652173913043,0.03260869565217391,0.12228260869565218,0.010869565217391304,0.12228260869565218,liz_rhap15_chunk8.mid,Romantic
69,67.7064935064935,17.474124377760344,19.260943718021604,2.8944723618090453,69.95064935064936,97.89626581210996,0.14787485242030698,248.4112914223374,103,34,3.2398720891260715,0.05194805194805195,0.04935064935064935,0.08831168831168831,0.07532467532467532,0.04415584415584416,0.16623376623376623,0.005194805194805195,0.14545454545454545,0.13506493506493505,0.012987012987012988,0.16883116883116883,0.05714285714285714,liz_rhap09_chunk29.mid,Romantic
34,75.85454545454546,7.302348767394034,5.5150410209662715,2.2613065326633164,36.8,23.196363636363635,0.4115495867768597,200.1684919966302,90,56,3.277866071262798,0.02727272727272727,0.13636363636363635,0.10909090909090909,0.01818181818181818,0.14545454545454545,0.03636363636363636,0.1,0.03636363636363636,0.11818181818181818,0.06363636363636363,0.02727272727272727,0.18181818181818182,liz_donjuan_chunk10.mid,Romantic
53,60.24390243902439,14.458149002408563,4.185614849187935,2.3743589743589744,55.15853658536585,78.59681737061275,0.5708148558758319,127.53623188405791,86,33,2.833915569131965,0.036585365853658534,0.036585365853658534,0.23170731707317074,0.0,0.036585365853658534,0.04878048780487805,0.18292682926829268,0.0,0.012195121951219513,0.18292682926829268,0.036585365853658534,0.1951219512195122,liz_et_trans4_chunk17.mid,Romantic
31,79.815,6.857169605602592,10.02392071989976,4.005025125628141,32.405,155.76097499999997,0.3995,210.57317751808569,100,69,2.3905997181154635,0.035,0.015,0.045,0.005,0.375,0.34,0.01,0.04,0.02,0.075,0.0,0.04,liz_et6_chunk11.mid,Romantic
60,82.12419700214133,13.066195868050533,23.3606184629377,1.8542713567839195,55.59100642398287,106.68711397640413,0.08072805139186297,204.29777436684586,103,43,3.1987926095452486,0.07922912205567452,0.0,0.07708779443254818,0.06209850107066381,0.17987152034261242,0.07494646680942184,0.06423982869379015,0.15203426124197003,0.0021413276231263384,0.06852248394004283,0.06638115631691649,0.1734475374732334,liz_rhap10_chunk10.mid,Romantic
51,76.74750830564784,11.08871064453558,15.092877492877495,2.8442211055276383,51.65448504983389,144.21948985110544,0.18748112352763513,191.68753129694545,96,45,3.1001806060190984,0.17275747508305647,0.0,0.03322259136212625,0.08970099667774087,0.17940199335548174,0.04983388704318937,0.07308970099667775,0.08305647840531562,0.006644518272425249,0.10299003322259136,0.019933554817275746,0.1893687707641196,liz_rhap10_chunk8.mid,Romantic
60,72.59598853868195,14.708050383576625,17.46985210466439,2.251256281407035,55.93696275071633,131.22811799574717,0.1303269080489711,195.04289799809368,97,37,3.1046941707145925,0.025787965616045846,0.1977077363896848,0.05157593123209169,0.054441260744985676,0.045845272206303724,0.08595988538681948,0.1318051575931232,0.0,0.23209169054441262,0.10601719197707736,0.025787965616045846,0.04297994269340974,liz_rhap12_chunk20.mid,Romantic
48,74.2621359223301,9.469892162731217,10.30117058756677,1.5025125628140703,44.28155339805825,27.19257234423603,0.145995145631068,271.559633027523,97,49,1.7974958454776513,0.0,0.6116504854368932,0.0,0.0,0.0048543689320388345,0.02912621359223301,0.09223300970873786,0.0,0.14563106796116504,0.08737864077669903,0.0,0.02912621359223301,liz_rhap02_chunk14.mid,Romantic
69,66.24288425047439,17.151568481002506,26.43712233496751,4.155778894472362,62.92599620493359,222.76302438708237,0.15522684146972573,220.65671641791116,100,31,2.9810505396529914,0.23529411764705882,0.007590132827324478,0.06072106261859583,0.04933586337760911,0.21631878557874762,0.04364326375711575,0.026565464895635674,0.18785578747628084,0.015180265654648957,0.08349146110056926,0.009487666034155597,0.06451612903225806,liz_et_trans8_chunk11.mid,Romantic
48,71.4766081871345,11.14226357695834,17.215421576478665,3.005050505050505,37.6578947368421,34.271852877808556,0.17421584263689527,215.2591729761212,93,45,2.957854789228664,0.02631578947368421,0.09941520467836257,0.07602339181286549,0.0029239766081871343,0.3362573099415205,0.023391812865497075,0.06432748538011696,0.011695906432748537,0.09064327485380116,0.11403508771929824,0.029239766081871343,0.12573099415204678,liz_donjuan_chunk28.mid,Romantic
72,61.673809523809524,16.736921824343774,21.023890784982935,3.120603015075377,59.40714285714286,128.54137755102042,0.15246753246753245,197.064275336907,98,26,3.4274719937896574,0.05,0.07380952380952381,0.17142857142857143,0.04285714285714286,0.07857142857142857,0.02857142857142857,0.1,0.11190476190476191,0.05952380952380952,0.10238095238095238,0.12857142857142856,0.05238095238095238,liz_et_trans4_chunk5.mid,Romantic
43,71.35526315789474,10.490644053157373,11.566931857488758,2.7106598984771573,42.68421052631579,139.75992613111725,0.23798843700159492,176.00000000000006,95,52,2.329640135114726,0.0,0.008771929824561403,0.0,0.013157894736842105,0.2850877192982456,0.0,0.14912280701754385,0.0,0.20175438596491227,0.07894736842105263,0.0,0.2631578947368421,liz_et5_chunk4.mid,Romantic
68,73.12037037037037,17.92325077605467,27.05226004781965,2.778894472361809,70.07407407407408,90.65377229080933,0.10359006734006732,174.42673921492403,105,37,3.0307807653782537,0.0,0.17222222222222222,0.05185185185185185,0.025925925925925925,0.2518518518518518,0.040740740740740744,0.06296296296296296,0.014814814814814815,0.15185185185185185,0.10185185185185185,0.020370370370370372,0.10555555555555556,liz_rhap02_chunk23.mid,Romantic
64,51.857142857142854,18.53950803205147,30.821014327950877,6.592964824120603,42.756493506493506,143.08680848372407,0.2150309917355372,277.1488219504919,93,29,3.357550514770876,0.03896103896103896,0.030844155844155844,0.08441558441558442,0.1185064935064935,0.056818181818181816,0.17045454545454544,0.1461038961038961,0.03896103896103896,0.021103896103896104,0.1038961038961039,0.11363636363636363,0.0762987012987013,liz_donjuan_chunk5.mid,Romantic
67,72.608,17.771240887081202,18.89817890276028,4.070707070707071,63.06933333333333,172.70985955555554,0.21476969696969694,188.3367897138117,99,32,3.3159563878667386,0.08266666666666667,0.02666666666666667,0.08533333333333333,0.13333333333333333,0.021333333333333333,0.10933333333333334,0.032,0.15733333333333333,0.104,0.04533333333333334,0.168,0.034666666666666665,liz_rhap09_chunk17.mid,Romantic
81,66.0,19.210687261274778,14.866894197952218,2.4522613065326633,53.91245791245791,347.9451983357707,0.16121824303642482,180.10771992818684,102,21,3.058108521929411,0.04040404040404041,0.12457912457912458,0.11784511784511785,0.0,0.1919191919191919,0.04040404040404041,0.09427609427609428,0.037037037037037035,0.04377104377104377,0.21885521885521886,0.0,0.09090909090909091,liz_rhap15_chunk7.mid,Romantic
64,64.50691244239631,16.796318396158867,21.759343664539653,3.050251256281407,60.725806451612904,79.74739854318419,0.1416055718475073,194.72049689441,101,37,3.175605067680469,0.0967741935483871,0.10829493087557604,0.05069124423963134,0.05069124423963134,0.02304147465437788,0.2350230414746544,0.10368663594470046,0.03917050691244239,0.01152073732718894,0.1313364055299539,0.1382488479262673,0.01152073732718894,liz_donjuan_chunk40.mid,Romantic
71,57.06099815157116,21.105534795491288,27.335783187873222,5.98984771573604,58.2550831792976,229.4284630707152,0.220324315241136,254.34599156118136,101,30,3.5063603375166985,0.08133086876155268,0.07393715341959335,0.06839186691312385,0.05545286506469501,0.06099815157116451,0.08317929759704251,0.066543438077634,0.12384473197781885,0.10351201478743069,0.13123844731977818,0.11275415896487985,0.038817005545286505,liz_donjuan_chunk6.mid,Romantic
66,64.32022471910112,16.884063889734822,8.991963260619977,1.766497461928934,41.449438202247194,145.60699406640578,0.19845505617977513,179.0055248618785,99,33,3.0752342063419524,0.08426966292134831,0.056179775280898875,0.10112359550561797,0.14606741573033707,0.03932584269662921,0.10674157303370786,0.0056179775280898875,0.10112359550561797,0.03932584269662921,0.0449438202247191,0.2752808988764045,0.0,liz_et2_chunk1.mid,Romantic
57,67.49596774193549,16.464281471903238,12.931974401516948,2.492146596858639,43.395161290322584,30.18255723204995,0.1939057917888563,194.75409836065595,96,39,2.7655711576647377,0.04435483870967742,0.0,0.07661290322580645,0.16532258064516128,0.0,0.07661290322580645,0.024193548387096774,0.18548387096774194,0.08064516129032258,0.020161290322580645,0.3185483870967742,0.008064516129032258,liz_rhap09_chunk10.mid,Romantic
67,54.30379746835443,13.189646652893293,11.99585873691476,2.989847715736041,60.60337552742616,66.03678185475975,0.24892596854622168,190.1560624249704,92,25,3.273648636911861,0.0379746835443038,0.1518987341772152,0.02531645569620253,0.1350210970464135,0.11392405063291139,0.012658227848101266,0.05907172995780591,0.046413502109704644,0.1940928270042194,0.06329113924050633,0.046413502109704644,0.11392405063291139,liz_rhap12_chunk6.mid,Romantic
70,68.6509900990099,14.438482477304419,20.239098257998407,5.175879396984925,50.0470297029703,317.8022436525831,0.25478172817281725,238.45752996352266,99,29,3.1187595701462274,0.11138613861386139,0.0,0.16831683168316833,0.13366336633663367,0.007425742574257425,0.06930693069306931,0.017326732673267328,0.21534653465346534,0.08415841584158416,0.03712871287128713,0.06435643564356436,0.09158415841584158,liz_et_trans8_chunk8.mid,Romantic
62,66.96907216494846,14.371927778618636,14.578162359102812,2.130653266331658,52.718213058419245,149.54258924670233,0.14524367385192125,199.72067039106125,94,32,3.412262790905396,0.11683848797250859,0.037800687285223365,0.06872852233676977,0.061855670103092786,0.14776632302405499,0.07903780068728522,0.03436426116838488,0.05154639175257732,0.10309278350515463,0.15120274914089346,0.03436426116838488,0.1134020618556701,liz_et6_chunk5.mid,Romantic
65,64.27906976744185,13.83287665867253,6.59233449477352,2.9128205128205127,41.75968992248062,172.77170843098372,0.4429880197322055,199.49622166246877,99,34,3.3216957692548625,0.09302325581395349,0.03875968992248062,0.10077519379844961,0.17829457364341086,0.031007751937984496,0.06201550387596899,0.023255813953488372,0.10852713178294573,0.08527131782945736,0.046511627906976744,0.18604651162790697,0.046511627906976744,liz_et2_chunk14.mid,Romantic
52,58.478405315614616,11.495067501279628,15.063694267515924,3.7939698492462313,50.00332225913621,105.50497235129855,0.2541754756871037,179.07375643224697,85,33,3.1330929570084347,0.08970099667774087,0.12624584717607973,0.03322259136212625,0.009966777408637873,0.05647840531561462,0.26578073089701,0.10963455149501661,0.026578073089700997,0.03986710963455149,0.12292358803986711,0.10631229235880399,0.013289036544850499,liz_donjuan_chunk38.mid,Romantic
51,55.24107142857143,11.321002555076154,5.60318362706083,2.7939698492462313,55.419642857142854,168.1899713010204,0.5085836038961039,204.5379081350304,81,30,3.0015399727466914,0.0625,0.19642857142857142,0.0,0.11607142857142858,0.20535714285714285,0.0,0.07142857142857142,0.026785714285714284,0.16071428571428573,0.07142857142857142,0.008928571428571428,0.08035714285714286,liz_rhap02_chunk8.mid,Romantic
52,54.256410256410255,8.137340171238936,11.740022805017105,2.763819095477387,48.675213675213676,117.00562495434292,0.2355866355866356,229.0766208251472,79,27,2.9918134753227177,0.0811965811965812,0.0,0.2606837606837607,0.1452991452991453,0.0,0.09401709401709402,0.021367521367521368,0.07692307692307693,0.008547008547008548,0.08547008547008547,0.14102564102564102,0.08547008547008547,liz_et1_chunk5.mid,Romantic
47,51.55555555555556,10.358511738280686,13.526130023909825,2.391959798994975,35.72962962962963,81.68615912208506,0.17563973063973062,189.94413407821236,78,31,3.431132900623718,0.037037037037037035,0.13703703703703704,0.1,0.09259259259259259,0.040740740740740744,0.1259259259259259,0.03333333333333333,0.11481481481481481,0.12962962962962962,0.040740740740740744,0.06666666666666667,0.08148148148148149,liz_et_trans8_chunk9.mid,Romantic
67,68.53150684931506,15.34149067351571,18.260375213189313,2.080402010050251,60.917808219178085,107.86173766185026,0.12076587795765888,202.00860832137752,100,33,3.19468054771982,0.021917808219178082,0.10410958904109589,0.08493150684931507,0.043835616438356165,0.16986301369863013,0.0273972602739726,0.07397260273972603,0.010958904109589041,0.1232876712328767,0.12602739726027398,0.01643835616438356,0.19726027397260273,liz_donjuan_chunk32.mid,Romantic
62,70.03666666666666,16.22041888759008,15.01194131695667,2.577889447236181,34.526666666666664,66.2692888888889,0.17356818181818184,220.6128133704736,97,35,2.9211565901131347,0.0,0.19,0.03333333333333333,0.05333333333333334,0.09666666666666666,0.02,0.23666666666666666,0.0,0.09666666666666666,0.06333333333333334,0.02,0.19,liz_rhap09_chunk22.mid,Romantic
38,78.29896907216495,10.39048429504811,19.46858250655719,1.8442211055276383,49.65979381443299,94.27601232862153,0.09335754451733833,176.11181702668364,101,63,3.4162942637780542,0.041237113402061855,0.06443298969072164,0.09278350515463918,0.03350515463917526,0.13402061855670103,0.11597938144329897,0.10824742268041238,0.02577319587628866,0.05412371134020619,0.10051546391752578,0.07474226804123711,0.15463917525773196,liz_donjuan_chunk27.mid,Romantic
56,64.50150150150151,13.15913791471182,16.729846997031288,2.1557788944723617,52.13813813813814,106.04097791485177,0.12754572754572746,171.42857142857142,87,31,2.860436519499536,0.03903903903903904,0.10510510510510511,0.0,0.3123123123123123,0.015015015015015015,0.015015015015015015,0.03003003003003003,0.08708708708708708,0.12912912912912913,0.012012012012012012,0.1891891891891892,0.06606606606606606,liz_rhap09_chunk20.mid,Romantic
72,60.64855072463768,17.407406117933636,14.15549597855228,4.149484536082475,83.72101449275362,160.2808627389204,0.2959897891963109,205.9483178937105,97,25,3.4004569710969266,0.08695652173913043,0.13768115942028986,0.06884057971014493,0.06159420289855073,0.014492753623188406,0.06521739130434782,0.17028985507246377,0.050724637681159424,0.10144927536231885,0.11231884057971014,0.09057971014492754,0.03985507246376811,liz_rhap12_chunk25.mid,Romantic
37,54.06382978723404,9.926119113323125,2.3664034786588855,0.8737373737373737,46.702127659574465,27.44318696242644,0.3911508704061894,57.10165825522711,71,34,2.21601326513897,0.0,0.0425531914893617,0.1702127659574468,0.0,0.0,0.3404255319148936,0.0,0.0,0.2978723404255319,0.0,0.0425531914893617,0.10638297872340426,liz_et_trans4_chunk16.mid,Romantic
69,65.22641509433963,14.307901027143691,23.939774153074026,3.185929648241206,49.24947589098532,214.24593788044598,0.13668763102725373,197.99524049902655,98,29,3.1214997311228725,0.07127882599580712,0.014675052410901468,0.15513626834381553,0.11320754716981132,0.012578616352201259,0.20335429769392033,0.06079664570230608,0.033542976939203356,0.025157232704402517,0.10062893081761007,0.19077568134171907,0.018867924528301886,liz_donjuan_chunk45.mid,Romantic
36,69.40090090090091,8.494120865543866,11.172366464600252,3.4444444444444446,45.5045045045045,24.511240970700428,0.3088963963963963,265.93688133224646,84,48,3.3046486504555874,0.11711711711711711,0.02702702702702703,0.15765765765765766,0.14864864864864866,0.03153153153153153,0.04504504504504504,0.04504504504504504,0.11711711711711711,0.04054054054054054,0.14864864864864866,0.0990990990990991,0.02252252252252252,liz_et1_chunk10.mid,Romantic
68,61.616045845272204,15.916378018749132,17.50769581575647,2.5829145728643215,50.134670487106014,167.0391704501605,0.14945949466006772,225.14760551060598,101,33,3.323736760290316,0.034383954154727794,0.24355300859598855,0.054441260744985676,0.10601719197707736,0.08595988538681948,0.10601719197707736,0.04011461318051576,0.08022922636103152,0.04871060171919771,0.09169054441260745,0.0830945558739255,0.025787965616045846,liz_donjuan_chunk34.mid,Romantic
55,64.52173913043478,12.587130841217734,8.058241383232852,1.0753768844221105,45.72049689440994,95.07094633694686,0.13608130999435342,183.05084745762719,94,39,2.8053897745950853,0.06832298136645963,0.0,0.024844720496894408,0.20496894409937888,0.012422360248447204,0.06832298136645963,0.018633540372670808,0.16770186335403728,0.08695652173913043,0.055900621118012424,0.2919254658385093,0.0,liz_rhap09_chunk3.mid,Romantic
68,66.75454545454545,16.42624638339307,16.65137614678899,3.1262626262626263,59.27878787878788,282.1768227731864,0.1880096418732782,204.61591457113326,101,33,3.2438713549903966,0.11212121212121212,0.00909090909090909,0.09393939393939393,0.048484848484848485,0.18484848484848485,0.11818181818181818,0.02727272727272727,0.03939393939393939,0.08181818181818182,0.1303030303030303,0.012121212121212121,0.14242424242424243,liz_et6_chunk7.mid,Romantic
67,63.221917808219175,17.576059734026465,18.366880146386094,3.505050505050505,66.1917808219178,117.27280915744039,0.1993524283935243,208.92086330935254,100,33,3.3294375292436422,0.0684931506849315,0.0684931506849315,0.06301369863013699,0.08493150684931507,0.15616438356164383,0.049315068493150684,0.09863013698630137,0.005479452054794521,0.06575342465753424,0.18082191780821918,0.03287671232876712,0.12602739726027398,liz_donjuan_chunk33.mid,Romantic
68,71.91428571428571,12.323728563802666,24.533454710969504,2.708542713567839,41.03877551020408,218.13523115368594,0.1122541743970315,167.3239436619719,97,29,3.425440150825255,0.024489795918367346,0.08571428571428572,0.08571428571428572,0.04285714285714286,0.11836734693877551,0.14081632653061224,0.10408163265306122,0.0326530612244898,0.053061224489795916,0.11632653061224489,0.12857142857142856,0.0673469387755102,liz_et_trans5_chunk6.mid,Romantic
67,65.77251184834124,16.573129707082312,21.38185168125288,3.5736040609137056,54.12559241706161,188.43209384335483,0.16546747091770778,228.0095668349722,100,33,3.417257058338943,0.08293838862559241,0.0971563981042654,0.0924170616113744,0.03317535545023697,0.11137440758293839,0.052132701421800945,0.02843601895734597,0.045023696682464455,0.061611374407582936,0.17298578199052134,0.1018957345971564,0.12085308056872038,liz_et_trans4_chunk12.mid,Romantic
57,66.97872340425532,11.330601309280887,5.637949836423119,2.825301204819277,24.19148936170213,20.68673607967406,0.5081963249516442,232.16728551885882,89,32,3.35503978215451,0.11702127659574468,0.13829787234042554,0.0851063829787234,0.11702127659574468,0.06382978723404255,0.0851063829787234,0.0425531914893617,0.05319148936170213,0.19148936170212766,0.031914893617021274,0.05319148936170213,0.02127659574468085,liz_liebestraum_chunk10.mid,Romantic
64,71.68333333333334,14.507459766922977,12.023226687919845,1.2864321608040201,38.57083333333333,26.469982638888894,0.10894886363636364,190.91698004049758,103,39,2.956071238529887,0.041666666666666664,0.008333333333333333,0.04583333333333333,0.20416666666666666,0.016666666666666666,0.075,0.008333333333333333,0.20416666666666666,0.1,0.06666666666666667,0.22083333333333333,0.008333333333333333,liz_rhap09_chunk6.mid,Romantic
62,56.18282548476454,13.734516189255592,18.28268876611418,4.365482233502538,68.04986149584488,85.18864956530413,0.23949257114077058,163.72093023255815,87,25,2.6436723853162447,0.0,0.14958448753462603,0.0110803324099723,0.10249307479224377,0.0,0.07202216066481995,0.2520775623268698,0.0,0.0664819944598338,0.008310249307479225,0.2880886426592798,0.04986149584487535,liz_rhap09_chunk25.mid,Romantic
62,69.8179012345679,12.429089755022028,16.344875028663154,3.9393939393939394,47.0462962962963,68.05649862825788,0.24172278338945005,191.472527472528,100,38,3.065596217542109,0.024691358024691357,0.11419753086419752,0.04938271604938271,0.027777777777777776,0.20987654320987653,0.006172839506172839,0.07098765432098765,0.012345679012345678,0.13580246913580246,0.1419753086419753,0.018518518518518517,0.1882716049382716,liz_donjuan_chunk22.mid,Romantic
56,66.84248210023867,12.674331248556205,20.988160291438984,2.6381909547738696,58.014319809069214,223.82795723423763,0.11828487741375569,235.79525936104463,96,40,2.8973262958947057,0.10978520286396182,0.01909307875894988,0.07637231503579953,0.011933174224343675,0.33651551312649164,0.050119331742243436,0.007159904534606206,0.03341288782816229,0.0883054892601432,0.15513126491646778,0.007159904534606206,0.10501193317422435,liz_et6_chunk9.mid,Romantic
48,61.9078947368421,11.808981452110427,11.45205479452055,3.1055276381909547,46.64035087719298,51.91451215758694,0.2696271929824561,183.35782022171756,82,34,3.485714891309125,0.11403508771929824,0.06140350877192982,0.10087719298245613,0.05701754385964912,0.07894736842105263,0.14912280701754385,0.039473684210526314,0.08771929824561403,0.09210526315789473,0.05263157894736842,0.11403508771929824,0.05263157894736842,liz_et2_chunk3.mid,Romantic
67,76.39030023094688,16.372753747242065,21.731493099121707,2.64321608040201,63.70900692840647,135.3102422008758,0.1199401637623346,191.64544065206317,97,30,2.880854984400462,0.04157043879907621,0.15704387990762125,0.0,0.08314087759815242,0.006928406466512702,0.15935334872979215,0.13394919168591224,0.006928406466512702,0.22863741339491916,0.006928406466512702,0.15704387990762125,0.018475750577367205,liz_rhap12_chunk22.mid,Romantic
76,67.01954397394137,19.859103274164458,15.393732193732195,3.7236180904522613,65.74592833876221,94.06574075056501,0.24393692626591654,224.64336364394762,103,27,2.4574064801407225,0.0,0.0,0.06514657980456026,0.2280130293159609,0.0,0.11400651465798045,0.0,0.2736156351791531,0.05863192182410423,0.019543973941368076,0.24104234527687296,0.0,liz_rhap09_chunk27.mid,Romantic
58,80.90857142857143,12.208319679126816,17.515923566878982,2.236180904522613,45.574285714285715,45.98162448979592,0.12774675324675328,211.43330571665288,102,44,3.2188332519778733,0.014285714285714285,0.14,0.03142857142857143,0.16285714285714287,0.02,0.06857142857142857,0.15714285714285714,0.02857142857142857,0.10285714285714286,0.02,0.13142857142857142,0.12285714285714286,liz_et3_chunk5.mid,Romantic
61,70.6737400530504,14.320772879959279,19.0535263036986,3.233502538071066,50.745358090185675,154.11552885055127,0.17325174825174813,214.49790529389352,94,33,3.2999668771699904,0.09018567639257294,0.023872679045092837,0.06896551724137931,0.07427055702917772,0.1830238726790451,0.13793103448275862,0.029177718832891247,0.07692307692307693,0.07161803713527852,0.14323607427055704,0.005305039787798408,0.09549071618037135,liz_et6_chunk4.mid,Romantic
62,67.16608996539793,11.706034241057298,14.463148316651502,2.6884422110552766,32.653979238754324,77.83874714143748,0.18680402642340357,262.36448115642753,97,35,2.8777210951228884,0.0,0.22837370242214533,0.04152249134948097,0.04844290657439446,0.07612456747404844,0.02768166089965398,0.24567474048442905,0.0,0.08650519031141868,0.03460207612456748,0.02768166089965398,0.18339100346020762,liz_rhap09_chunk21.mid,Romantic
50,63.82608695652174,11.493484634170649,2.3570513567019913,3.2256410256410257,32.69565217391305,80.29867674858225,1.361610671936759,171.61430119176586,87,37,3.3498431523169474,0.10869565217391304,0.15217391304347827,0.043478260869565216,0.17391304347826086,0.06521739130434782,0.06521739130434782,0.021739130434782608,0.10869565217391304,0.10869565217391304,0.043478260869565216,0.08695652173913043,0.021739130434782608,liz_liebestraum_chunk11.mid,Romantic
60,65.76315789473684,12.007163528186542,11.537665324899367,2.964467005076142,59.280701754385966,284.46506617420744,0.2518341307814993,217.08710801393732,93,33,2.9747032444345427,0.05263157894736842,0.03070175438596491,0.05263157894736842,0.017543859649122806,0.25,0.07017543859649122,0.017543859649122806,0.03070175438596491,0.18859649122807018,0.10526315789473684,0.0,0.18421052631578946,liz_rhap15_chunk4.mid,Romantic
36,48.578034682080926,9.867971350043085,8.818350324374421,5.974489795918367,54.543352601156066,93.78569280630826,0.6717551234892274,210.79295154185058,69,33,3.076737820820146,0.09826589595375723,0.028901734104046242,0.046242774566473986,0.1676300578034682,0.1791907514450867,0.028901734104046242,0.028901734104046242,0.06358381502890173,0.08670520231213873,0.24277456647398843,0.005780346820809248,0.023121387283236993,liz_donjuan_chunk0.mid,Romantic
65,70.43829787234043,12.557248533010036,11.928934010152284,2.9746192893401013,51.625531914893614,94.68530556813039,0.250715667311412,196.76320272572423,100,35,3.2537772392755233,0.05106382978723404,0.11063829787234042,0.01276595744680851,0.10638297872340426,0.11914893617021277,0.02553191489361702,0.1829787234042553,0.01276595744680851,0.14042553191489363,0.03404255319148936,0.08085106382978724,0.12340425531914893,liz_rhap10_chunk3.mid,Romantic
66,67.36990595611286,14.440489825007324,15.957253296953162,2.71356783919598,60.01880877742947,152.07488133960948,0.1726204046736962,207.20221606648184,100,34,3.538770524030728,0.0877742946708464,0.06583072100313479,0.109717868338558,0.07523510971786834,0.06583072100313479,0.11912225705329153,0.06269592476489028,0.06269592476489028,0.09404388714733543,0.05956112852664577,0.11912225705329153,0.07836990595611286,liz_et2_chunk11.mid,Romantic
63,69.87267080745342,15.345278625577354,16.505125815470645,3.476923076923077,66.972049689441,112.09549207206513,0.20441134952004525,171.60830362759498,101,38,2.9962394273427133,0.12111801242236025,0.024844720496894408,0.13043478260869565,0.0,0.20186335403726707,0.07763975155279502,0.0,0.024844720496894408,0.09937888198757763,0.16770186335403728,0.009316770186335404,0.14285714285714285,liz_rhap15_chunk5.mid,Romantic
67,64.48062015503876,15.962941956120666,12.920555429091737,2.190954773869347,61.81395348837209,147.7715882458987,0.17230443974630016,199.12967798085285,102,35,2.8510303388314937,0.015503875968992248,0.12403100775193798,0.0,0.13178294573643412,0.1434108527131783,0.0,0.13953488372093023,0.0,0.10465116279069768,0.13565891472868216,0.0,0.2054263565891473,liz_rhap10_chunk0.mid,Romantic
74,67.38363636363637,16.440308155001382,27.584634674569703,2.708542713567839,67.32,130.50123636363634,0.09423140495867768,190.55570049569525,101,27,2.9850698722189977,0.05090909090909091,0.20727272727272728,0.0036363636363636364,0.06181818181818182,0.0,0.09272727272727273,0.14909090909090908,0.038181818181818185,0.21636363636363637,0.007272727272727273,0.12727272727272726,0.045454545454545456,liz_rhap12_chunk23.mid,Romantic
72,76.74311926605505,11.117721756689637,5.49621819848728,3.242424242424242,43.18348623853211,49.96633280026934,0.5918473728106757,197.6047904191629,97,25,2.1380586127832153,0.0,0.3944954128440367,0.0,0.0,0.0,0.027522935779816515,0.11926605504587157,0.0,0.28440366972477066,0.12844036697247707,0.0,0.045871559633027525,liz_rhap02_chunk13.mid,Romantic
54,71.59,14.912474643733683,20.038711146533075,3.5979899497487438,65.2825,96.65769374999999,0.18022727272727276,234.0215439856373,89,35,3.2760801656736054,0.0775,0.075,0.055,0.1425,0.1925,0.125,0.0,0.0825,0.02,0.11,0.065,0.055,liz_et1_chunk7.mid,Romantic
63,69.0,11.016199133850266,7.157319986349677,2.321608040201005,30.041958041958043,56.641596166071686,0.3256198347107436,255.83432895260853,97,34,3.2791631679238438,0.1888111888111888,0.06993006993006994,0.04195804195804196,0.1888111888111888,0.06993006993006994,0.1048951048951049,0.027972027972027972,0.055944055944055944,0.08391608391608392,0.055944055944055944,0.1048951048951049,0.006993006993006993,liz_liebestraum_chunk8.mid,Romantic
73,63.07022471910113,18.475556610947688,17.822277847309138,3.321608040201005,67.37359550561797,218.36323538694612,0.18595505617977526,181.41361256544496,101,28,3.286733173183325,0.05898876404494382,0.0702247191011236,0.03651685393258427,0.0449438202247191,0.19101123595505617,0.2303370786516854,0.05898876404494382,0.056179775280898875,0.0449438202247191,0.08707865168539326,0.08426966292134831,0.03651685393258427,liz_donjuan_chunk37.mid,Romantic
